"x","y"
-121.843399047852,36.2676506042481
-121.843322753906,36.2675743103028
-121.843223571777,36.2675590515137
-121.84294128418,36.2675094604492
-121.842826843262,36.2673072814941
-121.8427734375,36.2670593261719
-121.84253692627,36.266586303711
-121.842407226563,36.2662467956543
-121.842292785645,36.2657966613769
-121.842109680176,36.2651901245118
-121.841979980469,36.2649574279785
-121.841720581055,36.2646484375
-121.841423034668,36.2644081115723
-121.841217041016,36.2641105651856
-121.841003417969,36.2638397216797
-121.8408203125,36.2635765075683
-121.840606689453,36.2632141113281
-121.840423583984,36.2627983093262
-121.840316772461,36.262580871582
-121.840263366699,36.2622718811035
-121.840171813965,36.2622032165527
-121.840118408203,36.2620086669922
-121.839988708496,36.2619132995606
-121.839881896973,36.2618141174316
-121.83960723877,36.26171875
-121.839401245117,36.2614555358887
-121.839340209961,36.2612609863282
-121.839027404785,36.2609214782715
-121.8388671875,36.2606163024902
-121.838676452637,36.2603378295898
-121.83854675293,36.2600975036621
-121.838531494141,36.2599983215332
-121.83854675293,36.2598114013672
-121.838729858398,36.2598114013672
-121.83878326416,36.259780883789
-121.838752746582,36.2597045898438
-121.838493347168,36.2595405578613
-121.83821105957,36.2591972351074
-121.837936401367,36.2589492797852
-121.837669372559,36.2583160400391
-121.83748626709,36.2579650878906
-121.837242126465,36.2574882507324
-121.837097167969,36.2571105957031
-121.836776733398,36.2565574645996
-121.836578369141,36.2559700012207
-121.836311340332,36.2554016113281
-121.83625793457,36.2547836303711
-121.836059570312,36.2542572021484
-121.835823059082,36.2537078857422
-121.835777282715,36.2535362243653
-121.835670471191,36.2531623840332
-121.835586547852,36.252628326416
-121.835502624512,36.2520523071289
-121.835403442383,36.2513389587403
-121.835403442383,36.2510223388672
-121.835487365723,36.2506980895996
-121.835586547852,36.2504501342773
-121.835639953613,36.2503128051758
-121.835830688477,36.2501487731933
-121.836051940918,36.2501335144043
-121.836402893066,36.2500648498535
-121.83659362793,36.2500801086426
-121.836891174316,36.2500419616699
-121.837196350098,36.2500457763672
-121.837356567383,36.2499542236328
-121.837379455566,36.2498741149902
-121.837677001953,36.2498435974121
-121.83780670166,36.249885559082
-121.837860107422,36.2497520446777
-121.837821960449,36.2496757507324
-121.837631225586,36.2495880126953
-121.837432861328,36.2495040893555
-121.837287902832,36.2494239807129
-121.837112426758,36.2494316101074
-121.836952209473,36.2495269775391
-121.836868286133,36.2496566772461
-121.83659362793,36.2496337890625
-121.836349487305,36.2495803833008
-121.836151123047,36.2495803833008
-121.835952758789,36.2496643066406
-121.835693359375,36.2497329711914
-121.835426330566,36.2497482299804
-121.835189819336,36.2496795654297
-121.835189819336,36.2495460510254
-121.835296630859,36.2494850158691
-121.835166931152,36.2494468688965
-121.834991455078,36.2494087219238
-121.834892272949,36.2493286132813
-121.834846496582,36.2492218017578
-121.834838867188,36.2490425109863
-121.834678649902,36.2489967346191
-121.834571838379,36.2489700317383
-121.83447265625,36.2488479614258
-121.834442138672,36.2487297058105
-121.834259033203,36.2487297058105
-121.834136962891,36.2486763000489
-121.834022521973,36.2485885620118
-121.833847045898,36.2485733032227
-121.833618164063,36.2484893798828
-121.833427429199,36.2484169006347
-121.83332824707,36.2483711242676
-121.833221435547,36.2482566833496
-121.833152770996,36.248176574707
-121.833137512207,36.247989654541
-121.833129882813,36.2479057312012
-121.833221435547,36.2478446960449
-121.833221435547,36.2477531433105
-121.833061218262,36.2476196289063
-121.833053588867,36.2475891113281
-121.832893371582,36.2475318908692
-121.832786560059,36.2475318908692
-121.832702636719,36.2476119995117
-121.832641601562,36.2477111816406
-121.832572937012,36.2477798461914
-121.832450866699,36.2478713989258
-121.83130645752,36.2478675842285
-121.830909729004,36.2477989196777
-121.830436706543,36.2477874755859
-121.830177307129,36.2477340698243
-121.829978942871,36.2476615905761
-121.82984161377,36.2475776672363
-121.829658508301,36.2474365234375
-121.829521179199,36.2473220825195
-121.829360961914,36.2471580505371
-121.829170227051,36.2470626831055
-121.82901763916,36.2469062805176
-121.828788757324,36.2467422485352
-121.828659057617,36.2465476989746
-121.828506469727,36.2463989257813
-121.828338623047,36.2461814880371
-121.828048706055,36.2457771301269
-121.827812194824,36.2454757690429
-121.82772064209,36.2452583312989
-121.82763671875,36.2450790405273
-121.827590942383,36.2448768615723
-121.827583312988,36.2439804077149
-121.827522277832,36.2439270019531
-121.827369689941,36.243824005127
-121.827270507812,36.2437705993652
-121.827140808105,36.2436828613281
-121.827056884766,36.2435836791992
-121.827018737793,36.2434768676758
-121.827011108398,36.2433547973632
-121.826843261719,36.2431678771972
-121.826690673828,36.2430038452148
-121.826438903809,36.2427635192871
-121.826316833496,36.2426567077637
-121.826271057129,36.2424774169922
-121.826286315918,36.2423362731933
-121.826400756836,36.2422370910644
-121.826431274414,36.2421531677246
-121.826377868652,36.2420425415039
-121.826278686523,36.2419738769531
-121.826156616211,36.2418975830078
-121.826049804688,36.2419357299804
-121.825973510742,36.2420120239258
-121.825759887695,36.242000579834
-121.825439453125,36.242000579834
-121.825172424316,36.2419471740722
-121.825088500977,36.2419471740722
-121.824897766113,36.2418937683106
-121.824691772461,36.241828918457
-121.824546813965,36.2417907714844
-121.824371337891,36.2417106628418
-121.824180603027,36.2417030334473
-121.82398223877,36.2417030334473
-121.823883056641,36.2417182922364
-121.823791503906,36.2418098449707
-121.823623657227,36.2419395446777
-121.823333740234,36.2420196533203
-121.823173522949,36.2420806884766
-121.822853088379,36.2420845031738
-121.822593688965,36.2420387268066
-121.822570800781,36.2419853210449
-121.82243347168,36.2418594360351
-121.822341918945,36.241943359375
-121.822113037109,36.2419891357422
-121.82186126709,36.2419891357422
-121.821701049805,36.2419662475586
-121.821548461914,36.2419319152832
-121.821350097656,36.2418556213379
-121.821243286133,36.2417869567871
-121.82112121582,36.2417335510253
-121.82096862793,36.2416610717773
-121.820831298828,36.2416839599609
-121.820602416992,36.2417221069336
-121.820358276367,36.2417221069336
-121.820281982422,36.2416648864746
-121.820106506348,36.2416648864746
-121.81999206543,36.2416343688965
-121.819946289062,36.2416038513184
-121.819816589355,36.2415008544922
-121.819679260254,36.2414627075195
-121.81957244873,36.2414245605469
-121.819381713867,36.241268157959
-121.819229125977,36.241096496582
-121.819107055664,36.2410659790039
-121.819076538086,36.2406387329102
-121.819023132324,36.2405776977539
-121.818977355957,36.2404670715332
-121.818939208984,36.2403297424316
-121.818862915039,36.2401924133301
-121.818862915039,36.2400398254394
-121.818817138672,36.2399406433105
-121.818740844727,36.2399444580078
-121.818626403809,36.2400054931641
-121.818481445312,36.2400779724121
-121.818298339844,36.2400932312012
-121.818252563477,36.2400894165039
-121.817993164063,36.2399520874023
-121.817863464355,36.2399482727051
-121.817672729492,36.2399024963379
-121.817581176758,36.2398719787598
-121.817451477051,36.2397880554199
-121.81729888916,36.2396545410156
-121.817123413086,36.2395515441894
-121.816886901855,36.2393188476563
-121.816673278809,36.2391395568848
-121.816513061523,36.2388610839844
-121.816390991211,36.2386207580566
-121.816276550293,36.2384490966797
-121.816192626953,36.2382011413575
-121.816162109375,36.2379913330078
-121.816093444824,36.2379302978515
-121.815963745117,36.2378997802735
-121.815773010254,36.2378425598144
-121.815620422363,36.2378120422364
-121.815391540527,36.2377586364746
-121.815277099609,36.2377014160156
-121.815139770508,36.2376098632813
-121.814949035644,36.2374687194824
-121.814758300781,36.2372665405273
-121.814743041992,36.2371673583984
-121.814781188965,36.2370338439942
-121.81494140625,36.2369956970215
-121.815132141113,36.2369079589844
-121.815132141113,36.23681640625
-121.81510925293,36.2367630004883
-121.815071105957,36.2367172241211
-121.81510925293,36.2365837097168
-121.815101623535,36.236515045166
-121.815032958984,36.2364273071289
-121.81494140625,36.2363204956054
-121.814819335938,36.2361259460449
-121.814750671387,36.2359924316407
-121.814750671387,36.23583984375
-121.814750671387,36.2357444763183
-121.81477355957,36.2356147766114
-121.814796447754,36.2354202270508
-121.814796447754,36.2352600097656
-121.814720153809,36.235179901123
-121.814498901367,36.235149383545
-121.814239501953,36.2351303100586
-121.814086914062,36.2350692749023
-121.813980102539,36.2350234985352
-121.813919067383,36.2349433898926
-121.813789367676,36.2348594665528
-121.813667297363,36.2347908020019
-121.813461303711,36.2347946166992
-121.813369750977,36.2347831726074
-121.813056945801,36.2346420288086
-121.812728881836,36.234561920166
-121.812599182129,36.2344551086426
-121.812522888184,36.234390258789
-121.812423706055,36.2343025207519
-121.812362670898,36.2342262268066
-121.812271118164,36.2341804504395
-121.812156677246,36.2341346740723
-121.811981201172,36.2341690063477
-121.811828613281,36.2341766357422
-121.811721801758,36.2341079711914
-121.811500549316,36.2341003417969
-121.811408996582,36.2340545654297
-121.811332702637,36.2339630126953
-121.811332702637,36.2338676452637
-121.811416625977,36.2337799072266
-121.811447143555,36.2336692810059
-121.811401367188,36.2336006164551
-121.811378479004,36.2335624694824
-121.811370849609,36.233455657959
-121.811332702637,36.2334098815918
-121.811279296875,36.2334136962891
-121.811256408691,36.2335395812988
-121.811096191406,36.2336311340332
-121.810981750488,36.2335739135742
-121.810997009277,36.2333755493164
-121.810943603516,36.2332763671875
-121.810852050781,36.2332611083984
-121.810752868652,36.2332763671875
-121.810699462891,36.2333488464355
-121.810653686523,36.2334175109864
-121.810592651367,36.2334632873535
-121.810401916504,36.2335510253906
-121.810279846191,36.233585357666
-121.810203552246,36.2336692810059
-121.810119628906,36.2337112426758
-121.80989074707,36.2337341308593
-121.808883666992,36.2335014343262
-121.808776855469,36.2334403991699
-121.808578491211,36.2333526611328
-121.808433532715,36.2331771850586
-121.808372497559,36.2331161499024
-121.808258056641,36.2330513000489
-121.808067321777,36.2330284118653
-121.807922363281,36.232982635498
-121.807792663574,36.2329483032227
-121.8076171875,36.2329483032227
-121.80744934082,36.2329483032227
-121.807289123535,36.23291015625
-121.807113647461,36.2329559326172
-121.806953430176,36.2329711914062
-121.806640625,36.2330322265625
-121.80647277832,36.2330780029297
-121.806190490723,36.2330284118653
-121.805816650391,36.2330284118653
-121.805526733398,36.2331504821777
-121.805282592773,36.2332267761231
-121.804962158203,36.2333030700684
-121.804351806641,36.2335777282715
-121.804039001465,36.2336463928222
-121.803817749023,36.2338066101075
-121.802879333496,36.2340545654297
-121.80265045166,36.2340545654297
-121.80256652832,36.2341461181641
-121.802261352539,36.2343292236328
-121.801933288574,36.2344207763672
-121.801612854004,36.2344970703125
-121.801338195801,36.2345886230468
-121.801170349121,36.2346115112305
-121.800453186035,36.2346267700195
-121.800071716309,36.2347106933594
-121.799766540527,36.2347297668457
-121.799430847168,36.2347755432128
-121.799003601074,36.2347755432128
-121.798866271973,36.2347221374512
-121.798713684082,36.2346420288086
-121.79859161377,36.2345962524414
-121.798362731934,36.2345314025879
-121.798210144043,36.2345008850097
-121.797973632812,36.2344360351562
-121.797706604004,36.2344131469726
-121.797470092773,36.2344131469726
-121.797096252441,36.2342948913574
-121.796859741211,36.2343063354492
-121.796630859375,36.234260559082
-121.796127319336,36.2340507507324
-121.795989990234,36.2339248657226
-121.795799255371,36.2338371276855
-121.795593261719,36.233829498291
-121.795440673828,36.2336883544922
-121.795318603516,36.2336273193359
-121.795112609863,36.2335700988769
-121.794929504395,36.2334060668945
-121.794960021973,36.2332687377929
-121.795013427734,36.2332229614258
-121.795272827148,36.2332229614258
-121.795356750488,36.2332229614258
-121.79541015625,36.233169555664
-121.795433044434,36.2330932617187
-121.795379638672,36.232982635498
-121.795341491699,36.2329063415527
-121.795272827148,36.2328834533691
-121.79517364502,36.2328834533691
-121.795082092285,36.2328987121582
-121.794921875,36.23291015625
-121.794738769531,36.23291015625
-121.79467010498,36.23291015625
-121.794540405273,36.23291015625
-121.794448852539,36.23291015625
-121.794387817383,36.2328643798828
-121.794296264648,36.2328224182129
-121.794143676758,36.2327919006347
-121.794006347656,36.2327919006347
-121.793869018555,36.2327919006347
-121.793746948242,36.2327461242676
-121.793510437012,36.2327270507813
-121.793251037598,36.2326889038086
-121.793006896973,36.232608795166
-121.792839050293,36.2325019836425
-121.792617797852,36.2324676513672
-121.79239654541,36.2324676513672
-121.79222869873,36.2324981689453
-121.792106628418,36.2325134277344
-121.791816711426,36.2324981689453
-121.79158782959,36.2323951721191
-121.791389465332,36.2322845458985
-121.791259765625,36.2321548461914
-121.791069030762,36.2320213317871
-121.790870666504,36.231803894043
-121.79052734375,36.2316665649414
-121.789863586426,36.2311134338379
-121.789916992188,36.2310218811035
-121.789756774902,36.2308959960937
-121.789070129395,36.2307891845703
-121.788330078125,36.230785369873
-121.788108825684,36.2306938171387
-121.787857055664,36.2304420471192
-121.787658691406,36.2303695678711
-121.787353515625,36.2300643920899
-121.787117004395,36.22998046875
-121.786697387695,36.2289657592773
-121.786758422852,36.2288284301758
-121.786727905273,36.2286453247071
-121.78687286377,36.2284851074218
-121.786987304688,36.2284851074218
-121.787117004395,36.2281875610352
-121.787010192871,36.2281532287598
-121.786521911621,36.2284812927246
-121.786346435547,36.2283668518067
-121.786239624023,36.2283821105957
-121.786178588867,36.2284965515136
-121.7861328125,36.2285919189453
-121.78589630127,36.228588104248
-121.785682678223,36.2285499572754
-121.785636901855,36.228458404541
-121.78540802002,36.2283859252929
-121.785339355469,36.2282638549805
-121.785316467285,36.2281608581543
-121.785186767578,36.2281150817871
-121.785140991211,36.2281455993652
-121.78498840332,36.2281684875489
-121.784950256348,36.2281837463379
-121.784812927246,36.2281913757324
-121.784698486328,36.2281913757324
-121.784629821777,36.2281990051269
-121.784538269043,36.2282371520996
-121.78441619873,36.2282981872558
-121.7841796875,36.2283515930176
-121.78392791748,36.2283477783203
-121.783683776855,36.2283477783203
-121.78343963623,36.2283325195312
-121.783279418945,36.228256225586
-121.783271789551,36.2281837463379
-121.783271789551,36.2280311584473
-121.78328704834,36.2278671264649
-121.783279418945,36.2277984619141
-121.783050537109,36.2277793884277
-121.782890319824,36.2277793884277
-121.782691955566,36.2277793884277
-121.78263092041,36.2278251647949
-121.782592773438,36.2279434204101
-121.782493591309,36.2280731201172
-121.782356262207,36.2280731201172
-121.782127380371,36.2280693054199
-121.781936645508,36.2280235290527
-121.781723022461,36.2279853820801
-121.781440734863,36.2280044555664
-121.780937194824,36.2279624938965
-121.780639648437,36.2279281616211
-121.780372619629,36.2278289794922
-121.780197143555,36.2277908325196
-121.779937744141,36.2276954650879
-121.779777526855,36.2276077270508
-121.779411315918,36.2273559570312
-121.779182434082,36.2272872924805
-121.778846740723,36.2270774841308
-121.778526306152,36.2270545959472
-121.778106689453,36.2267189025879
-121.777931213379,36.226577758789
-121.777770996094,36.2265701293945
-121.777549743652,36.2265243530273
-121.776748657227,36.2261466979981
-121.776313781738,36.2258071899414
-121.77564239502,36.2255592346191
-121.775238037109,36.225154876709
-121.774719238281,36.2248611450195
-121.774520874023,36.2247123718262
-121.774391174316,36.2245635986329
-121.774398803711,36.2244338989258
-121.774543762207,36.2243957519531
-121.774688720703,36.2243728637696
-121.774803161621,36.2243576049805
-121.774879455566,36.2243194580078
-121.775009155273,36.2242469787598
-121.77498626709,36.2241401672363
-121.774948120117,36.2240791320801
-121.774887084961,36.224063873291
-121.774841308594,36.2240791320801
-121.774726867676,36.2242240905762
-121.774589538574,36.2242164611816
-121.774482727051,36.2241020202636
-121.774307250977,36.224193572998
-121.774116516113,36.2243919372558
-121.773323059082,36.2242126464844
-121.773262023926,36.2239799499512
-121.773178100586,36.2240028381347
-121.773063659668,36.223819732666
-121.772872924805,36.2236824035645
-121.772811889648,36.2237510681152
-121.77269744873,36.2236557006836
-121.771621704102,36.223560333252
-121.77140045166,36.2234916687012
-121.771217346191,36.2235374450683
-121.769866943359,36.2230262756348
-121.769821166992,36.2228431701661
-121.76969909668,36.2228889465332
-121.769592285156,36.2227516174317
-121.769653320312,36.2225914001465
-121.76953125,36.2225418090821
-121.769477844238,36.2225875854492
-121.76936340332,36.2225418090821
-121.769081115723,36.2225418090821
-121.768798828125,36.2223777770996
-121.768692016602,36.2223777770996
-121.768493652344,36.2222175598144
-121.768379211426,36.2221946716308
-121.768188476563,36.2219696044922
-121.768112182617,36.2218742370606
-121.767997741699,36.2217216491699
-121.767997741699,36.2215805053711
-121.76798248291,36.2214584350586
-121.767959594727,36.2213897705078
-121.768127441406,36.2213439941406
-121.768157958984,36.2212753295898
-121.76806640625,36.2211380004882
-121.767883300781,36.2211380004882
-121.767112731934,36.2209968566895
-121.76676940918,36.2207641601562
-121.766212463379,36.2205543518067
-121.765586853027,36.2200469970703
-121.765518188477,36.2199325561523
-121.76481628418,36.2197456359863
-121.764686584473,36.2196769714356
-121.764488220215,36.2196197509765
-121.764419555664,36.2195053100586
-121.764373779297,36.2193946838379
-121.764373779297,36.2192497253418
-121.76432800293,36.2191467285156
-121.764297485352,36.2190933227539
-121.764152526855,36.2189903259277
-121.76416015625,36.2188453674316
-121.764068603516,36.2188148498535
-121.764030456543,36.2188453674316
-121.763946533203,36.2189064025879
-121.763877868652,36.2189750671387
-121.763679504395,36.2188568115234
-121.763572692871,36.2188415527344
-121.763343811035,36.2188034057617
-121.763252258301,36.2187957763672
-121.763061523438,36.2187232971192
-121.76293182373,36.2186698913574
-121.762840270996,36.2185974121094
-121.762710571289,36.2184829711914
-121.762626647949,36.2184028625488
-121.762519836426,36.2181243896484
-121.76244354248,36.2181243896484
-121.762260437012,36.2180633544922
-121.762100219727,36.217960357666
-121.762031555176,36.2178573608399
-121.761756896973,36.2177658081055
-121.76146697998,36.2176666259766
-121.761299133301,36.217529296875
-121.761077880859,36.2174606323242
-121.760986328125,36.2173690795898
-121.760650634766,36.217227935791
-121.760231018066,36.2168617248535
-121.760108947754,36.2166786193848
-121.759971618652,36.2165145874024
-121.759910583496,36.2163276672363
-121.759727478027,36.2161788940429
-121.759590148926,36.2160186767578
-121.759498596191,36.2158546447754
-121.759292602539,36.2155494689941
-121.759170532227,36.2154121398925
-121.759033203125,36.2154121398925
-121.758857727051,36.2153854370117
-121.7587890625,36.215347290039
-121.758666992188,36.2152290344238
-121.75846862793,36.2151908874512
-121.758262634277,36.2151985168457
-121.758087158203,36.2150840759277
-121.757720947266,36.2150382995605
-121.756607055664,36.2141723632812
-121.756683349609,36.2141380310059
-121.756523132324,36.2139739990235
-121.755722045898,36.2133979797364
-121.755569458008,36.2133407592773
-121.755096435547,36.2129364013671
-121.75496673584,36.2127952575684
-121.75496673584,36.2126731872558
-121.755096435547,36.2126502990722
-121.755249023437,36.2126731872558
-121.75528717041,36.2126350402832
-121.75528717041,36.2125663757324
-121.754753112793,36.2123947143555
-121.754539489746,36.2120628356934
-121.754516601562,36.211856842041
-121.754402160645,36.2116737365723
-121.753967285156,36.2116470336914
-121.753692626953,36.2113723754883
-121.753326416016,36.211368560791
-121.752906799316,36.2107963562012
-121.75267791748,36.2108154296875
-121.751983642578,36.2107543945312
-121.751312255859,36.2105178833008
-121.75080871582,36.210693359375
-121.750648498535,36.2106246948242
-121.750366210938,36.2106704711914
-121.750022888184,36.2108917236328
-121.749946594238,36.2108383178711
-121.749092102051,36.2106399536133
-121.748916625977,36.2107543945312
-121.748947143555,36.2108917236328
-121.748611450195,36.2108917236328
-121.748413085937,36.2107772827148
-121.747482299805,36.2105636596679
-121.746856689453,36.2105636596679
-121.746520996094,36.2104911804199
-121.744987487793,36.2099685668946
-121.743751525879,36.2092170715332
-121.742988586426,36.2084197998047
-121.742797851562,36.2083435058594
-121.742568969727,36.2083663940429
-121.741897583008,36.2082481384278
-121.740859985352,36.2077407836914
-121.739517211914,36.2072677612305
-121.738296508789,36.2067718505859
-121.737609863281,36.2057571411133
-121.735801696777,36.2047462463379
-121.73380279541,36.204647064209
-121.732482910156,36.2043914794922
-121.731048583984,36.2038841247558
-121.730110168457,36.2030258178711
-121.729232788086,36.2020111083984
-121.728050231934,36.2013626098633
-121.725631713867,36.2007331848144
-121.724151611328,36.2000160217285
-121.722091674805,36.1996231079102
-121.717407226562,36.1974143981933
-121.715423583984,36.1959228515625
-121.714042663574,36.1943283081055
-121.713363647461,36.1934661865235
-121.712043762207,36.1924095153809
-121.709671020508,36.1911430358887
-121.708312988281,36.1900405883789
-121.707397460937,36.1890602111817
-121.706489562988,36.1868515014648
-121.703010559082,36.1840362548828
-121.701950073242,36.1833000183105
-121.700492858887,36.1818771362305
-121.700202941895,36.1794242858887
-121.699073791504,36.1782760620117
-121.697967529297,36.1761093139649
-121.695846557617,36.1748046875
-121.694076538086,36.1749687194825
-121.693023681641,36.1741104125977
-121.691963195801,36.1727638244629
-121.68968963623,36.1720275878906
-121.688179016113,36.1706809997559
-121.686973571777,36.1703109741211
-121.684852600098,36.1689643859864
-121.683036804199,36.1685981750488
-121.682731628418,36.1676177978516
-121.68106842041,36.1673698425293
-121.679100036621,36.1668815612793
-121.676681518555,36.1650428771973
-121.673652648926,36.1634902954102
-121.67317199707,36.1616935729981
-121.672431945801,36.1605186462402
-121.671211242676,36.159481048584
-121.672073364258,36.1585693359375
-121.670402526855,36.1570663452148
-121.66780090332,36.1561050415039
-121.666816711426,36.1553573608398
-121.665428161621,36.1540374755859
-121.66471862793,36.1528854370117
-121.6640625,36.1517982482911
-121.661399841309,36.1497535705566
-121.659393310547,36.1483116149902
-121.657836914063,36.1469650268555
-121.656326293945,36.1449699401855
-121.655433654785,36.1437911987304
-121.652946472168,36.1421318054199
-121.651626586914,36.13960647583
-121.649436950684,36.138542175293
-121.649436950684,36.1373634338379
-121.646942138672,36.1337203979492
-121.644599914551,36.1318206787109
-121.644287109375,36.1305923461914
-121.643112182617,36.128921508789
-121.638610839844,36.1249732971192
-121.634368896484,36.1238250732422
-121.633323669434,36.1231880187989
-121.630889892578,36.1188697814942
-121.631393432617,36.1156387329102
-121.629386901855,36.1144256591797
-121.62825012207,36.1119537353515
-121.625076293945,36.1097450256347
-121.62378692627,36.1059036254883
-121.622200012207,36.1043472290039
-121.621276855469,36.1028747558594
-121.620376586914,36.100788116455
-121.620376586914,36.0998077392578
-121.619766235352,36.0984573364258
-121.619468688965,36.0964965820312
-121.618560791016,36.095760345459
-121.618110656738,36.0947799682617
-121.616897583008,36.0874137878418
-121.615501403809,36.0861282348633
-121.614402770996,36.0853118896485
-121.61279296875,36.0839653015137
-121.612167358398,36.0826148986816
-121.611717224121,36.0814399719238
-121.61018371582,36.0801620483399
-121.609329223633,36.0791893005371
-121.607597351074,36.0777549743652
-121.606437683105,36.0768432617187
-121.605697631836,36.075511932373
-121.60555267334,36.0740394592285
-121.604789733887,36.0730590820312
-121.601669311523,36.0719566345215
-121.596771240234,36.069564819336
-121.592643737793,36.0674743652344
-121.591018676758,36.0648384094238
-121.59056854248,36.0627517700195
-121.591171264648,36.0583305358887
-121.590850830078,36.0573692321778
-121.589340209961,36.0564575195312
-121.587791442871,36.0550842285157
-121.587593078613,36.0537567138672
-121.588638305664,36.0522155761719
-121.589996337891,36.0513229370117
-121.589668273926,36.0500946044922
-121.588493347168,36.0491828918457
-121.58748626709,36.0483131408692
-121.586029052734,36.0471801757813
-121.585021972656,36.0465049743653
-121.584129333496,36.0452537536621
-121.583183288574,36.0439033508301
-121.581489562988,36.0422668457031
-121.580451965332,36.0415954589844
-121.580978393555,36.0401191711426
-121.578506469727,36.0376205444336
-121.576721191406,36.0343437194824
-121.576248168945,36.0333290100098
-121.575843811035,36.0323905944825
-121.575576782227,36.0308723449707
-121.573608398438,36.0289916992187
-121.573379516602,36.0276374816894
-121.571327209473,36.0243225097656
-121.569068908691,36.0228500366211
-121.567138671875,36.0220222473144
-121.565467834473,36.0207862854004
-121.562767028809,36.0213394165039
-121.558166503906,36.0215034484863
-121.555152893066,36.020767211914
-121.553337097168,36.020767211914
-121.551063537598,36.0204010009765
-121.548652648926,36.0204010009765
-121.546226501465,36.0194168090821
-121.542587280273,36.0186805725097
-121.540328979492,36.0170249938965
-121.536087036133,36.0164451599121
-121.533767700195,36.0161552429199
-121.532203674316,36.015796661377
-121.530151367188,36.0153160095215
-121.528427124023,36.0149307250977
