"x","y"
-119.740058898926,34.4012870788574
-119.739501953125,34.4009437561036
-119.73908996582,34.4008293151856
-119.738670349121,34.4004898071289
-119.738403320313,34.400260925293
-119.737983703613,34.399917602539
-119.737701416016,34.3996925354004
-119.737281799316,34.3993492126465
-119.737152099609,34.3992347717285
-119.736869812012,34.3991203308106
-119.736183166504,34.3988952636719
-119.735900878906,34.3987808227539
-119.735488891602,34.3985557556153
-119.735206604004,34.3984413146973
-119.734786987305,34.3982162475586
-119.734252929687,34.3981018066406
-119.733833312988,34.397876739502
-119.733001708984,34.397533416748
-119.732582092285,34.3974189758301
-119.732032775879,34.3971939086914
-119.731483459473,34.3968544006347
-119.730781555176,34.3966255187988
-119.73023223877,34.3964004516601
-119.72981262207,34.3961715698243
-119.729263305664,34.3959465026855
-119.729133605957,34.3958320617676
-119.728706359863,34.3959465026855
-119.728286743164,34.3959503173828
-119.728019714355,34.3958358764648
-119.727470397949,34.3958358764648
-119.72705078125,34.3957214355468
-119.726638793945,34.3957252502441
-119.725952148437,34.3958435058594
-119.725257873535,34.3958435058594
-119.724853515625,34.3958435058594
-119.724571228027,34.3957328796387
-119.724006652832,34.3957328796387
-119.723602294922,34.3957366943359
-119.723052978516,34.3957366943359
-119.722503662109,34.3958549499512
-119.722076416016,34.3959693908692
-119.721672058105,34.3960876464843
-119.721122741699,34.396198272705
-119.720703125,34.3962020874023
-119.720443725586,34.3963165283203
-119.720153808594,34.3963165283203
-119.719596862793,34.3963203430176
-119.719329833984,34.3962059020996
-119.718772888184,34.3962097167969
-119.718223571777,34.3962097167969
-119.717666625977,34.3960952758789
-119.717247009277,34.3960990905761
-119.716567993164,34.3961029052734
-119.716163635254,34.3961029052734
-119.715599060059,34.3961029052734
-119.714912414551,34.3958778381348
-119.714637756348,34.3958778381348
-119.714218139648,34.3957672119141
-119.713943481445,34.3955383300781
-119.713249206543,34.3956527709961
-119.713249206543,34.3954277038574
-119.712562561035,34.3954277038574
-119.712287902832,34.3954277038574
-119.711868286133,34.3955459594726
-119.711318969727,34.3955459594726
-119.71076965332,34.3954315185547
-119.71021270752,34.3954353332519
-119.709938049316,34.3954353332519
-119.709251403809,34.3954391479492
-119.708831787109,34.3954391479492
-119.708419799805,34.3956680297852
-119.7080078125,34.3957862854004
-119.707733154297,34.3959007263183
-119.707458496094,34.3961296081543
-119.706909179688,34.3962478637695
-119.70662689209,34.3963623046875
-119.70580291748,34.3964805603027
-119.705528259277,34.3965950012207
-119.70484161377,34.3967094421387
-119.704292297363,34.3969421386719
-119.703872680664,34.3970565795898
-119.703598022461,34.3972854614258
-119.703193664551,34.3975181579589
-119.702766418457,34.3977470397949
-119.70263671875,34.3979759216309
-119.702499389648,34.3982048034668
-119.70263671875,34.3985481262207
-119.702507019043,34.3988914489746
-119.702369689941,34.3991203308106
-119.70223236084,34.3994636535644
-119.701957702637,34.3998069763183
-119.701683044434,34.3999252319336
-119.701271057129,34.4002647399903
-119.700996398926,34.4004936218261
-119.700721740723,34.4007263183594
-119.700309753418,34.4009590148925
-119.699897766113,34.4010696411133
-119.699348449707,34.4013023376465
-119.699073791504,34.4015312194824
-119.698516845703,34.4016456604004
-119.698097229004,34.4018783569336
-119.697692871094,34.4019966125489
-119.697280883789,34.4021072387695
-119.696731567383,34.4022254943848
-119.696311950684,34.4022254943848
-119.695762634277,34.40234375
-119.695487976074,34.402458190918
-119.695213317871,34.4025726318359
-119.694938659668,34.4026870727539
-119.694526672363,34.4026908874512
-119.694236755371,34.4026908874512
-119.693969726563,34.4028053283691
-119.693702697754,34.4028053283691
-119.693283081055,34.4028053283691
-119.693008422852,34.4029235839844
-119.692459106445,34.4030380249024
-119.692039489746,34.4030418395997
-119.691757202148,34.4031562805175
-119.691352844238,34.4031562805175
-119.691223144531,34.4032745361328
-119.690803527832,34.4033889770508
-119.690528869629,34.4035034179688
-119.69010925293,34.4036178588868
-119.689971923828,34.4037322998047
-119.689559936523,34.4038505554199
-119.689292907715,34.4039649963379
-119.689010620117,34.4040794372559
-119.688743591309,34.4041938781738
-119.688461303711,34.404426574707
-119.688186645508,34.404426574707
-119.687911987305,34.404426574707
-119.687767028809,34.404541015625
-119.687637329102,34.4048843383789
-119.687637329102,34.4051132202149
-119.687767028809,34.4053421020507
-119.688056945801,34.4055671691894
-119.688331604004,34.4057960510254
-119.688331604004,34.4060249328613
-119.688331604004,34.4062538146973
-119.688201904297,34.4065971374511
-119.688056945801,34.4068260192871
-119.688056945801,34.4069404602051
-119.687927246094,34.407283782959
-119.688201904297,34.407398223877
-119.6884765625,34.407512664795
-119.688606262207,34.407283782959
-119.688606262207,34.407054901123
-119.688606262207,34.4069404602051
-119.688751220703,34.406478881836
-119.688606262207,34.4061393737793
-119.688606262207,34.4057960510254
-119.688606262207,34.4055671691894
-119.688468933105,34.4052238464356
-119.688461303711,34.4049949645996
-119.688598632813,34.4047660827636
-119.692321777344,34.4032669067383
-119.693008422852,34.4037246704101
-119.692733764648,34.4039535522461
-119.692878723145,34.4040679931641
-119.69246673584,34.4046401977539
-119.692741394043,34.4048690795898
-119.693290710449,34.4041786193848
-119.694396972656,34.4049758911133
-119.694396972656,34.4052085876465
-119.694267272949,34.4055480957031
-119.694129943848,34.4057769775391
-119.693992614746,34.4058914184571
-119.693862915039,34.4063491821289
-119.693717956543,34.4065780639648
-119.693580627441,34.4068069458008
-119.69344329834,34.407039642334
-119.693168640137,34.4074974060059
-119.692901611328,34.4079551696777
-119.692352294922,34.4085273742676
-119.692207336426,34.4085273742676
-119.691802978516,34.4083023071289
-119.691520690918,34.408187866211
-119.691383361816,34.408073425293
-119.691253662109,34.4083023071289
-119.691253662109,34.4085311889648
-119.690971374512,34.4087600708008
-119.690696716309,34.4091033935547
-119.690422058105,34.4093360900879
-119.689743041992,34.4097938537598
-119.689460754395,34.4101371765137
-119.689193725586,34.4103660583496
-119.688911437988,34.4107131958008
-119.688766479492,34.4109382629395
-119.688362121582,34.4112854003906
-119.688087463379,34.4115142822266
-119.687812805176,34.4117431640625
-119.687683105469,34.4118576049805
-119.687538146973,34.4119720458984
-119.68726348877,34.4122009277344
-119.687538146973,34.4124298095703
-119.687683105469,34.4126586914063
-119.687957763672,34.4127731323243
-119.688102722168,34.4130020141601
-119.687683105469,34.4131164550781
-119.687133789062,34.4130020141601
-119.686706542969,34.4128913879394
-119.68643951416,34.4128913879394
-119.686027526855,34.4130096435547
-119.685752868652,34.4131202697754
-119.685203552246,34.4133529663086
-119.684646606445,34.4135856628418
-119.684226989746,34.4136962890625
-119.683822631836,34.4139289855957
-119.683410644531,34.4141578674316
-119.682586669922,34.4143905639649
-119.682167053223,34.4145050048828
-119.681480407715,34.414737701416
-119.68106842041,34.414966583252
-119.680381774902,34.4150810241699
-119.679702758789,34.4151992797851
-119.678863525391,34.4153175354004
-119.678039550781,34.4154319763184
-119.677207946777,34.4155502319336
-119.676246643066,34.4157829284668
-119.67569732666,34.4157829284668
-119.674591064453,34.4159011840821
-119.673896789551,34.4160194396972
-119.673072814941,34.4160194396972
-119.672248840332,34.4162521362305
-119.671279907227,34.4163703918457
-119.670593261719,34.416374206543
-119.669616699219,34.416488647461
-119.668937683105,34.4166069030761
-119.668113708496,34.4166069030761
-119.667137145996,34.4166107177734
-119.666313171387,34.4167289733887
-119.665336608887,34.4167327880859
-119.664657592773,34.4167366027832
-119.663833618164,34.4167366027832
-119.663276672363,34.4168548583985
-119.662727355957,34.4168548583985
-119.662590026856,34.4167404174805
-119.661903381348,34.4168548583985
-119.661071777344,34.416862487793
-119.660377502441,34.4169731140136
-119.659828186035,34.4169769287109
-119.659141540527,34.4169807434082
-119.658447265625,34.4170951843262
-119.657623291016,34.4169845581054
-119.657203674316,34.4168701171875
-119.656517028809,34.4168739318848
-119.655693054199,34.4167633056641
-119.655143737793,34.4167633056641
-119.654449462891,34.4167671203614
-119.65389251709,34.4168815612793
-119.653480529785,34.4168853759765
-119.65306854248,34.4168853759765
-119.652366638184,34.4171180725098
-119.651962280273,34.4171180725098
-119.65128326416,34.4172325134278
-119.650726318359,34.417350769043
-119.650032043457,34.4174690246582
-119.649482727051,34.4174690246582
-119.648803710937,34.4174690246582
-119.648101806641,34.4173622131347
-119.647422790527,34.4173622131347
-119.646583557129,34.417366027832
-119.646171569824,34.4172515869141
-119.645477294922,34.4171409606934
-119.644790649414,34.4170265197754
-119.643402099609,34.4165725708008
-119.642852783203,34.4164619445801
-119.642303466797,34.4163513183594
-119.641609191895,34.4162368774414
-119.641052246094,34.4160079956055
-119.640373229981,34.4158973693848
-119.639671325684,34.4157867431641
-119.638977050781,34.4157867431641
-119.638290405273,34.4157905578613
-119.637741088867,34.4157905578613
-119.637191772461,34.4159088134766
-119.636779785156,34.4161376953125
-119.636497497559,34.4160270690918
-119.635673522949,34.4163703918457
-119.635398864746,34.4164848327637
-119.635116577148,34.4167137145996
-119.634712219238,34.4168319702148
-119.634300231934,34.4169464111328
-119.633880615234,34.4169464111328
-119.63346862793,34.417179107666
-119.633056640625,34.417293548584
-119.632637023926,34.4175262451172
-119.632232666016,34.4177551269531
-119.631820678711,34.4179840087891
-119.631553649902,34.418212890625
-119.631408691406,34.4184417724609
-119.631126403809,34.4186706542969
-119.630996704102,34.4190139770508
-119.630447387695,34.419132232666
-119.630043029785,34.419246673584
-119.62947845459,34.4193611145019
-119.628791809082,34.4193649291992
-119.628379821777,34.4193649291992
-119.627822875977,34.4193687438965
-119.62727355957,34.4193687438965
-119.62671661377,34.4192581176758
-119.626167297363,34.4191436767578
-119.625617980957,34.4190330505371
-119.625061035156,34.4189186096191
-119.624649047852,34.4189224243164
-119.624099731445,34.4188079833984
-119.623268127441,34.4186973571777
-119.622718811035,34.418701171875
-119.622016906738,34.4185867309571
-119.62174987793,34.4184761047364
-119.621482849121,34.4185867309571
-119.621063232422,34.4185905456543
-119.620643615723,34.4188194274902
-119.620086669922,34.4192771911621
-119.619827270508,34.419620513916
-119.619689941406,34.4198532104492
-119.619552612305,34.4201965332032
-119.619277954102,34.420425415039
-119.618873596191,34.4208831787109
-119.618446350098,34.4209976196289
-119.618026733398,34.4211120605469
-119.61775970459,34.4211158752441
-119.617347717285,34.4210014343262
-119.616798400879,34.4210052490234
-119.616241455078,34.4210052490234
-119.615829467773,34.4211196899414
-119.615417480469,34.4211235046387
-119.61499786377,34.4211273193359
-119.614448547363,34.4211273193359
-119.614036560059,34.4211273193359
-119.613479614258,34.4211311340332
-119.612930297852,34.4210166931152
-119.612380981445,34.4210166931152
-119.611961364746,34.4209060668945
-119.611549377441,34.4207916259765
-119.611000061035,34.4206809997559
-119.610580444336,34.4205665588379
-119.61003112793,34.4204559326172
-119.609619140625,34.4204559326172
-119.609199523926,34.4203414916992
-119.608787536621,34.4202308654785
-119.60823059082,34.4201164245606
-119.607963562012,34.4200057983399
-119.607536315918,34.4198913574219
-119.607116699219,34.4197769165039
-119.606712341309,34.4196662902832
-119.606300354004,34.4196662902832
-119.605888366699,34.4197807312012
-119.60546875,34.4198951721192
-119.604919433594,34.4201278686523
-119.604232788086,34.4202461242676
-119.603820800781,34.4203605651855
-119.60368347168,34.4201316833496
-119.603256225586,34.4200172424317
-119.602851867676,34.4200210571289
-119.60228729248,34.419906616211
-119.601753234863,34.4197959899902
-119.601188659668,34.4197959899902
-119.600639343262,34.4196853637695
-119.600090026855,34.4195709228515
-119.599533081055,34.4195747375488
-119.59912109375,34.4194602966308
-119.598571777344,34.4194641113281
-119.598007202148,34.4193496704102
-119.597602844238,34.4192352294922
-119.597053527832,34.4191246032715
-119.596626281738,34.4190139770508
-119.596076965332,34.4188995361328
-119.595657348633,34.4188995361328
-119.595123291016,34.4187889099121
-119.594421386719,34.4186782836914
-119.594009399414,34.4185638427735
-119.593460083008,34.4184494018555
-119.593040466309,34.4183387756348
-119.592628479004,34.4181098937989
-119.592071533203,34.4181137084961
-119.591796875,34.4178848266602
-119.591102600098,34.4176559448242
-119.590827941895,34.4175453186035
-119.590423583984,34.4174308776856
-119.589859008789,34.4173202514649
-119.589309692383,34.4170913696289
-119.588760375977,34.4169807434082
-119.588203430176,34.4167518615723
-119.587646484375,34.4165267944336
-119.587097167969,34.4164123535156
-119.586692810059,34.4161834716797
-119.586128234863,34.416072845459
-119.58585357666,34.4158477783203
-119.585159301758,34.4155044555664
-119.584747314453,34.4153900146484
-119.58447265625,34.4151649475097
-119.584053039551,34.4151649475097
-119.583641052246,34.4149398803711
-119.583221435547,34.4145965576172
-119.582809448242,34.4143714904785
-119.582389831543,34.4141426086426
-119.581977844238,34.4139137268067
-119.581703186035,34.413803100586
-119.581283569336,34.413459777832
-119.580871582031,34.4133491516113
-119.580307006836,34.4131202697754
-119.580177307129,34.4128913879394
-119.579902648926,34.4128913879394
-119.579627990723,34.4130096435547
-119.579208374023,34.4128952026367
-119.579071044922,34.4128952026367
-119.578659057617,34.413013458252
-119.57837677002,34.412899017334
-119.578109741211,34.412899017334
-119.577827453613,34.412784576416
-119.57755279541,34.4127883911133
-119.577140808106,34.4125595092774
-119.576858520508,34.4125595092774
-119.57657623291,34.4126739501954
-119.576309204102,34.4127883911133
-119.575897216797,34.4129066467285
-119.575622558594,34.4130210876465
-119.575347900391,34.4131355285645
-119.57494354248,34.4132499694825
-119.574661254883,34.4133682250976
-119.574241638184,34.4135971069336
-119.573829650879,34.4137115478516
-119.573417663574,34.4139404296875
-119.572868347168,34.4140586853027
-119.572319030762,34.4139442443847
-119.571899414063,34.413948059082
-119.571487426758,34.413948059082
-119.570938110352,34.4139518737793
-119.570381164551,34.4139518737793
-119.569831848145,34.4139556884765
-119.56941986084,34.4139556884765
-119.569152832031,34.4140701293945
-119.568733215332,34.4141883850098
-119.568450927734,34.4144172668457
-119.568176269531,34.4145317077637
-119.567909240723,34.4147605895996
-119.567489624023,34.4148750305175
-119.567207336426,34.4152183532715
-119.566802978516,34.4152221679688
-119.566390991211,34.4153366088867
-119.565841674805,34.4154548645019
-119.565147399902,34.415340423584
-119.564743041992,34.415340423584
-119.564178466797,34.4152297973633
-119.563629150391,34.4151153564453
-119.563209533691,34.4151191711426
-119.56224822998,34.4148941040039
-119.561828613281,34.414665222168
-119.561546325684,34.414665222168
-119.561141967773,34.4144401550293
-119.560592651367,34.4142112731933
-119.560173034668,34.4140968322754
-119.55989074707,34.4138717651367
-119.559623718262,34.4136428833007
-119.559196472168,34.4135322570801
-119.558921813965,34.4133033752441
-119.558647155762,34.4130744934082
-119.558372497559,34.4129638671875
-119.557952880859,34.4127349853516
-119.557540893555,34.4125061035156
-119.55712890625,34.412281036377
-119.556846618652,34.412052154541
-119.556571960449,34.4118270874023
-119.55615234375,34.4114837646484
-119.555877685547,34.4112586975097
-119.555458068848,34.4109153747559
-119.555320739746,34.4108009338379
-119.555053710937,34.410457611084
-119.55477142334,34.410228729248
-119.554351806641,34.4100036621094
-119.554077148437,34.4098892211914
-119.553520202637,34.4097785949707
-119.553253173828,34.4096641540527
-119.55297088623,34.4093208312989
-119.552696228027,34.4092063903809
-119.552406311035,34.4088668823242
-119.552139282227,34.4086380004883
-119.551856994629,34.4082946777343
-119.55103302002,34.4078407287597
-119.55061340332,34.4073867797852
-119.550193786621,34.4069290161133
-119.549781799316,34.4065895080566
-119.549362182617,34.4061317443848
-119.548942565918,34.4057884216309
-119.548667907715,34.4053344726563
-119.548393249512,34.4051055908203
-119.548110961914,34.4047622680664
-119.547973632812,34.4046516418457
-119.547836303711,34.4044227600098
-119.547691345215,34.4043083190918
-119.547416687012,34.4041938781738
-119.546730041504,34.404312133789
-119.546310424805,34.4039688110352
-119.546173095703,34.4037399291992
-119.546043395996,34.4036293029785
-119.545753479004,34.4032859802246
-119.545478820801,34.4031715393066
-119.544776916504,34.402717590332
-119.544509887695,34.402603149414
-119.544097900391,34.4023780822754
-119.543952941895,34.4021453857422
-119.54354095459,34.4018058776856
-119.543128967285,34.4015769958496
-119.542709350586,34.401123046875
-119.542152404785,34.4006652832031
-119.542152404785,34.4005546569825
-119.54174041748,34.4003257751465
-119.541458129883,34.3999824523926
-119.54118347168,34.3997535705566
-119.540901184082,34.3994102478028
-119.540626525879,34.3991851806641
-119.540351867676,34.3990707397461
-119.539932250977,34.3988456726075
-119.539657592773,34.3985023498535
-119.53938293457,34.3981628417969
-119.539237976074,34.3978195190429
-119.538833618164,34.3974761962891
-119.538543701172,34.3973655700684
-119.538269042969,34.3972473144531
-119.537986755371,34.3972511291504
-119.537986755371,34.3974800109863
-119.538131713867,34.3977088928222
-119.538139343262,34.3978195190429
-119.538276672363,34.3980522155762
-119.53840637207,34.3981628417969
-119.538551330566,34.3983917236328
-119.538833618164,34.3986206054688
-119.538970947266,34.3987350463867
-119.539108276367,34.3989639282226
-119.539108276367,34.3991889953613
-119.539108276367,34.3993034362793
-119.539108276367,34.3995323181152
-119.539108276367,34.3996505737305
-119.53897857666,34.400104522705
-119.538833618164,34.4001083374023
-119.538696289063,34.3996505737305
-119.538696289063,34.3995361328125
-119.538696289063,34.3991928100586
-119.538696289063,34.3989601135254
-119.538551330566,34.3987350463867
-119.53840637207,34.3987350463867
-119.53800201416,34.398624420166
-119.537727355957,34.398509979248
-119.537452697754,34.398509979248
-119.537033081055,34.398509979248
-119.536758422852,34.3987426757813
-119.536758422852,34.3986282348633
-119.536483764648,34.3985137939453
-119.536201477051,34.3983993530273
-119.535926818848,34.3982887268066
-119.535507202148,34.3982849121093
-119.535789489746,34.3981742858887
-119.535926818848,34.3980560302735
-119.536338806152,34.3980598449707
-119.536483764648,34.3980560302735
-119.53662109375,34.3981704711914
-119.536903381348,34.3981704711914
-119.537033081055,34.3980560302735
-119.537170410156,34.3979415893555
-119.537307739258,34.3977127075195
-119.537307739258,34.3974800109863
-119.537300109863,34.3972549438476
-119.537437438965,34.3967933654785
-119.537300109863,34.3965682983398
-119.537017822266,34.3963394165039
-119.536743164062,34.3963394165039
-119.536186218262,34.3962249755859
-119.535499572754,34.3962287902832
-119.535087585449,34.3962326049805
-119.534538269043,34.3961181640625
-119.533706665039,34.3960075378418
-119.53288269043,34.3957824707032
-119.532188415527,34.3956680297852
-119.53148651123,34.3954429626465
-119.530807495117,34.3953285217285
-119.529983520508,34.3951034545899
-119.529281616211,34.3948745727539
-119.528587341309,34.3946533203125
-119.528038024902,34.3944244384766
-119.527763366699,34.3943099975586
-119.527351379395,34.3940849304199
-119.527069091797,34.393856048584
-119.526382446289,34.3936309814453
-119.525688171387,34.3934020996094
-119.52498626709,34.3930625915527
-119.52416229248,34.3927230834961
-119.523338317871,34.3923797607422
-119.522918701172,34.3919258117676
-119.522087097168,34.391471862793
-119.521682739258,34.391128540039
-119.521263122559,34.3908996582031
-119.520980834961,34.3905601501464
-119.520011901855,34.3906745910644
-119.520011901855,34.3904495239258
-119.519866943359,34.3902168273926
-119.519592285156,34.3899917602539
-119.519180297852,34.3896484375
-119.518768310547,34.3893089294434
-119.518623352051,34.3890800476074
-119.518348693848,34.3888511657715
-119.517791748047,34.3885116577149
-119.517242431641,34.3882865905761
-119.516693115234,34.3879432678223
-119.516143798828,34.3877143859863
-119.515441894531,34.3874893188477
-119.514877319336,34.387264251709
-119.514472961426,34.387264251709
-119.514060974121,34.387264251709
-119.513786315918,34.387264251709
-119.512680053711,34.3871536254883
-119.512268066406,34.3869285583497
-119.511848449707,34.3865852355957
-119.511291503906,34.386360168457
-119.511016845703,34.3861312866211
-119.510467529297,34.3857879638671
-119.509910583496,34.3856773376465
-119.509086608887,34.3855628967285
-119.508529663086,34.3854522705078
-119.50798034668,34.3854560852051
-119.50756072998,34.3854560852051
-119.507011413574,34.3855705261231
-119.506736755371,34.3854598999024
-119.506462097168,34.3853454589844
-119.506042480469,34.3853454589844
-119.505218505859,34.3852348327636
-119.50479888916,34.3852348327636
-119.504386901855,34.3852386474609
-119.503967285156,34.3852386474609
-119.503288269043,34.3852424621582
-119.502868652344,34.3852424621582
-119.502456665039,34.3853569030762
-119.50203704834,34.3851318359375
-119.50163269043,34.3852462768555
-119.501350402832,34.3851318359375
-119.500938415527,34.3850212097168
-119.500663757324,34.3849067687989
-119.500106811523,34.3849067687989
-119.499557495117,34.3849105834961
-119.499008178711,34.385025024414
-119.49845123291,34.3850288391113
-119.498039245605,34.3850288391113
-119.497756958008,34.3850326538086
-119.4970703125,34.3849182128907
-119.496803283691,34.3849182128907
-119.496246337891,34.384693145752
-119.49568939209,34.384578704834
-119.495002746582,34.3843536376954
-119.494583129883,34.3842430114746
-119.493896484375,34.3841285705567
-119.493476867676,34.3838996887207
-119.49292755127,34.3837890625
-119.492370605469,34.3835601806641
-119.491958618164,34.3834495544434
-119.491539001465,34.3832206726074
-119.490989685059,34.3829956054688
-119.490432739258,34.3827667236328
-119.490158081055,34.3825378417969
-119.489738464355,34.3823127746582
-119.489463806152,34.3821983337402
-119.489051818848,34.3820838928222
-119.488639831543,34.3819732666015
-119.488220214844,34.3817443847656
-119.487808227539,34.3816299438476
-119.487251281738,34.381290435791
-119.486701965332,34.3811759948731
-119.486282348633,34.3810653686523
-119.485733032227,34.3808403015136
-119.48518371582,34.3806114196778
-119.484901428223,34.380386352539
-119.48462677002,34.3801536560059
-119.484336853027,34.3799285888672
-119.484069824219,34.3796997070312
-119.48380279541,34.3794746398926
-119.483383178711,34.3792457580566
-119.483100891113,34.3789024353028
-119.482536315918,34.3785591125488
-119.482269287109,34.3781013488769
-119.481712341309,34.3776473999024
-119.481292724609,34.3770790100098
-119.481018066406,34.3766212463379
-119.480743408203,34.3762817382812
-119.480461120605,34.3758239746094
-119.480041503906,34.3753662109375
-119.479759216309,34.374797821045
-119.479621887207,34.374454498291
-119.479339599609,34.3738822937011
-119.479202270508,34.3735389709473
-119.478782653809,34.3730812072754
-119.478507995605,34.3728561401367
-119.478370666504,34.3728561401367
-119.478103637695,34.3728561401367
-119.477821350098,34.372974395752
-119.477546691895,34.3730850219727
-119.477272033691,34.3732032775878
-119.477127075195,34.3733177185058
-119.476852416992,34.3733177185058
-119.476577758789,34.3733177185058
-119.476440429687,34.3734321594238
-119.476028442383,34.3735504150391
-119.47575378418,34.3736648559571
-119.475196838379,34.373779296875
-119.474792480469,34.3738975524902
-119.474662780762,34.3741264343262
-119.474517822266,34.3743553161621
-119.474243164063,34.374584197998
-119.473831176758,34.3749275207519
-119.473556518555,34.3751602172852
-119.472869873047,34.375732421875
-119.472457885742,34.3760757446289
-119.471900939941,34.3763084411621
-119.471626281738,34.3763084411621
-119.471206665039,34.3763122558594
-119.47093963623,34.3763122558594
